EST,Temperatura máximaC,Temperatura mediaC,Temperatura mínimaC,Punto de rocíoC,MeanDew PointC,Min DewpointC,Max Humedad, Mean Humedad, Min Humedad, Max Presión al nivel del marhPa, Mean Presión al nivel del marhPa, Min Presión al nivel del marhPa, Max VisibilidadKm, Mean VisibilidadKm, Min VisibilidadkM, Max Velocidad del vientoKm/h, Mean Velocidad del vientoKm/h, Max Velocidad de ráfagasKm/h,Precipitaciónmm, CloudCover, Eventos,WindDirDegrees
2014-8-15,24,20,16,14,11,10,84,63,41,1013,1012,1010,16,16,16,29,13,47,T,6,Lluvia,269
2014-8-16,26,21,16,14,11,10,73,55,37,1015,1013,1013,16,16,16,34,19,45,0.00,7,,234
2014-8-17,27,23,18,17,14,11,93,69,45,1013,1010,1008,16,16,16,37,14,47,T,5,,260
2014-8-18,26,22,17,12,11,8,72,54,36,1012,1010,1009,16,16,16,29,15,37,0.00,2,,311
2014-8-19,23,19,15,13,11,9,73,61,49,1014,1013,1011,16,16,16,27,12,29,0.00,1,,89
2014-8-20,23,19,15,16,14,12,93,73,53,1018,1016,1014,16,16,16,24,8,29,0.00,2,,94
2014-8-21,22,19,16,18,17,15,97,85,73,1020,1019,1018,16,16,16,23,10,24,0.00,6,,60
2014-8-22,22,20,17,18,17,16,93,81,68,1020,1019,1018,16,16,10,24,17,29,2.03,7,Lluvia,34
2014-8-23,22,19,16,16,14,12,90,76,61,1021,1020,1019,16,16,16,27,14,32,0.00,4,,32
2014-8-24,24,21,17,14,12,11,72,59,46,1021,1020,1020,16,16,14,16,10,,0.00,2,,125
2014-8-25,27,23,19,17,16,14,78,64,49,1021,1020,1019,16,16,16,21,11,24,0.00,1,,104
2014-8-26,29,24,18,19,17,16,93,72,51,1021,1019,1017,16,16,14,29,17,37,0.00,1,,185
2014-8-27,33,26,19,21,18,14,82,63,44,1017,1013,1010,16,16,16,34,20,53,0.51,3,Lluvia,226
2014-8-28,28,23,18,21,12,7,87,59,30,1015,1010,1009,16,16,16,35,20,47,0.00,3,,326
2014-8-29,22,18,15,13,11,9,84,69,53,1025,1021,1016,16,16,16,27,17,35,0.00,2,,57
2014-8-30,26,21,14,16,13,11,93,66,39,1026,1024,1021,16,16,16,29,16,40,0.00,2,,194
2014-8-31,29,24,19,23,21,16,100,81,61,1020,1016,1014,16,14,2,37,21,48,13.72,7,Lluvia,217
2014-9-1,29,26,22,22,21,19,93,74,55,1015,1014,1013,16,16,16,23,13,27,0.00,5,,188
2014-9-2,34,28,22,23,22,20,93,70,47,1013,1010,1007,16,15,6,34,14,42,0.25,3,Lluvia-Tormenta,214
2014-9-3,29,26,22,22,15,11,87,62,36,1019,1013,1006,16,16,14,35,19,45,0.00,3,,279
2014-9-4,28,24,19,16,14,12,73,58,42,1022,1020,1019,16,16,16,29,14,40,0.00,1,,233
2014-9-5,33,26,19,21,18,16,82,63,44,1021,1019,1015,16,16,16,34,19,48,0.00,1,,212
2014-9-6,33,27,21,22,21,17,87,68,49,1015,1011,1007,16,15,2,50,24,72,5.59,5,Lluvia-Tormenta,246
2014-9-7,24,21,17,16,14,8,81,59,36,1023,1018,1013,16,16,11,29,12,39,3.81,4,Lluvia,5
2014-9-8,22,18,15,14,12,11,78,69,59,1029,1027,1023,16,16,16,27,16,37,0.00,3,,51
2014-9-9,21,18,16,16,13,11,93,74,55,1028,1026,1023,16,16,16,23,15,27,0.00,5,,59
2014-9-10,21,18,16,16,15,14,97,82,66,1022,1020,1017,16,14,3,23,13,37,0.00,6,,32
2014-9-11,27,22,17,20,17,15,100,79,58,1017,1013,1008,16,13,5,42,21,52,0.00,7,,200
2014-9-12,20,17,13,14,10,8,78,63,48,1024,1019,1013,16,16,16,27,14,37,0.00,2,,337
2014-9-13,19,16,12,15,12,8,97,80,63,1026,1023,1020,16,15,4,27,17,35,3.30,7,Lluvia,22
2014-9-14,19,15,11,14,8,5,93,68,42,1024,1022,1019,16,16,16,32,15,40,0.00,3,,309
2014-9-15,19,14,9,9,7,5,80,61,42,1024,1022,1020,16,16,16,21,11,27,0.00,2,,35
2014-9-16,18,16,13,13,11,9,84,74,63,1020,1016,1014,16,16,16,21,7,23,T,5,Lluvia,175
2014-9-17,21,17,12,12,10,7,86,66,45,1016,1015,1014,16,16,16,24,11,27,0.00,1,,213
2014-9-18,24,18,13,11,8,5,72,54,35,1021,1015,1014,16,16,16,32,11,39,0.00,3,,322
2014-9-19,13,11,8,4,2,-1,65,53,41,1030,1028,1022,16,16,16,26,17,32,0.00,2,,59
2014-9-20,23,16,8,13,9,3,82,66,49,1029,1025,1019,16,16,16,35,19,42,0.00,3,,189
2014-9-21,28,23,17,20,18,14,97,80,62,1019,1008,1001,16,16,8,27,12,34,0.25,7,Lluvia,170
2014-9-22,23,18,12,20,11,3,97,66,35,1019,1007,1000,16,16,16,42,25,53,0.00,2,,266
2014-9-23,22,16,10,9,5,3,66,51,35,1030,1025,1020,16,16,16,24,11,34,0.00,2,,280
2014-9-24,19,16,12,13,11,9,83,74,64,1037,1035,1031,16,16,16,24,15,32,0.00,3,,52
2014-9-25,17,14,12,11,11,9,83,76,69,1034,1030,1024,16,16,16,19,11,23,0.00,6,,47
2014-9-26,21,17,12,13,11,9,80,68,55,1024,1023,1021,16,16,14,16,8,19,0.00,3,,27
2014-9-27,27,22,16,14,13,11,84,62,39,1022,1021,1020,16,16,16,16,9,23,0.00,0,,249
2014-9-28,31,23,16,16,16,14,90,65,40,1021,1018,1015,16,15,11,21,8,42,0.00,1,,211
2014-9-29,23,19,14,16,14,13,93,75,57,1016,1015,1014,16,12,2,29,16,37,T,6,Lluvia,14
2014-9-30,14,14,13,13,13,12,100,97,93,1018,1016,1016,16,12,2,27,15,34,4.57,8,Lluvia,20
2014-10-1,14,14,13,13,13,13,100,97,93,1020,1018,1016,16,7,2,40,26,48,29.46,8,Lluvia,29
2014-10-2,13,12,11,13,11,8,100,92,83,1022,1021,1019,16,14,3,35,22,45,4.06,7,Lluvia,22
2014-10-3,13,11,9,12,10,8,100,89,77,1021,1017,1013,16,12,3,23,12,27,0.25,6,Lluvia,3
2014-10-4,17,14,12,17,14,12,100,97,93,1013,1006,1000,16,6,0,32,12,39,8.89,8,Niebla-Lluvia,107
2014-10-5,16,13,9,15,6,1,97,67,36,1014,1007,1000,16,16,16,32,19,39,0.00,2,,260
2014-10-6,19,13,6,11,6,3,86,60,34,1021,1019,1015,16,16,16,32,12,37,0.00,0,,192
2014-10-7,23,18,13,17,14,11,93,71,49,1021,1018,1015,16,16,13,48,21,61,0.25,5,Lluvia,172
2014-10-8,23,19,14,17,12,4,93,66,38,1015,1009,1006,16,16,16,40,23,60,0.25,5,Lluvia,215
2014-10-9,19,14,10,6,3,0,61,46,31,1016,1013,1012,16,16,16,39,19,50,0.00,2,,250
2014-10-10,17,14,11,3,2,2,59,48,36,1021,1018,1016,16,16,16,29,15,39,0.00,4,,281
2014-10-11,12,11,8,8,6,2,93,72,50,1021,1020,1018,16,15,8,16,8,24,7.87,6,Lluvia,325
2014-10-12,15,11,7,7,4,3,93,70,47,1026,1024,1021,16,16,16,23,15,29,0.00,1,,282
2014-10-13,17,12,7,12,8,4,82,69,55,1028,1027,1025,16,16,16,26,12,35,0.00,6,,205
2014-10-14,26,20,14,17,16,12,93,75,56,1025,1023,1021,16,16,11,37,17,45,0.00,5,,201
2014-10-15,27,22,16,19,17,16,93,74,54,1021,1019,1015,16,16,16,37,15,48,0.00,4,,168
2014-10-16,21,18,16,20,18,16,100,94,87,1014,1010,1004,16,12,2,45,16,56,16.00,8,Lluvia,147
2014-10-17,22,18,14,16,14,10,100,76,51,1006,1004,1003,16,15,8,37,18,50,0.00,3,,210
2014-10-18,22,17,13,15,13,9,100,81,61,1004,1002,999,16,16,14,35,19,42,T,5,,217
2014-10-19,13,10,6,8,2,-4,77,61,44,1014,1008,1002,16,16,16,32,23,47,0.00,7,,311
2014-10-20,14,9,4,5,-1,-5,68,52,36,1018,1016,1014,16,16,16,32,17,45,0.00,4,,240
2014-10-21,17,13,9,13,11,6,96,85,74,1016,1014,1013,16,16,14,26,12,29,T,6,Lluvia,82
2014-10-22,13,12,10,12,10,9,100,95,89,1016,1013,1008,16,6,2,71,40,87,22.10,8,Lluvia-Tormenta,26
2014-10-23,12,11,9,12,10,9,100,97,93,1008,1004,1002,16,7,2,61,40,77,57.15,8,Lluvia-Tormenta,13
2014-10-24,11,9,8,9,8,5,100,86,71,1007,1005,1004,16,13,4,26,18,37,1.27,8,Lluvia,323
2014-10-25,18,13,8,8,6,3,86,62,37,1008,1004,999,16,16,16,27,15,37,0.00,4,,260
2014-10-26,15,12,8,8,4,2,67,57,47,1006,1000,997,16,16,16,39,21,53,T,5,,270
2014-10-27,17,13,8,4,3,2,71,55,39,1017,1011,1006,16,16,16,34,18,45,0.00,1,,283
2014-10-28,16,12,7,12,8,4,100,86,71,1019,1016,1014,16,16,11,23,6,27,0.00,5,,88
2014-10-29,23,17,11,16,12,5,93,71,49,1014,1011,1007,16,11,1,34,11,52,0.51,8,Lluvia,282
2014-10-30,15,12,8,7,4,2,80,62,43,1016,1013,1012,16,16,16,26,13,35,0.00,2,,301
2014-10-31,12,10,7,4,3,2,76,66,56,1017,1016,1014,16,16,16,29,17,37,0.00,8,,40
2014-11-1,9,7,4,7,4,1,93,77,61,1014,1011,1008,16,12,4,47,28,58,14.99,8,Lluvia,4
2014-11-2,6,3,1,2,-2,-9,89,62,34,1009,1005,1003,16,12,2,56,34,71,7.87,7,Lluvia-Nieve,328
2014-11-3,12,7,2,-1,-8,-13,47,32,16,1018,1014,1010,16,16,16,45,24,60,0.00,2,,278
2014-11-4,14,11,7,7,2,-2,71,53,35,1021,1019,1016,16,16,16,24,10,29,0.00,5,,169
2014-11-5,19,14,8,9,4,-1,77,56,34,1020,1016,1014,16,16,14,32,15,40,0.00,7,,243
2014-11-6,11,9,8,9,7,3,100,83,66,1020,1010,999,16,9,1,29,8,39,14.99,7,Lluvia,79
2014-11-7,9,7,4,8,3,-4,93,73,53,1009,1000,998,16,14,3,40,23,58,T,7,Lluvia,300
2014-11-8,9,6,2,-1,-4,-6,65,51,37,1014,1012,1009,16,16,16,32,17,42,0.00,5,,245
2014-11-9,13,9,4,3,1,-1,70,57,43,1016,1013,1012,16,16,16,26,13,34,0.00,7,,261
2014-11-10,14,9,3,8,2,-1,93,66,39,1023,1021,1017,16,16,16,19,8,24,0.00,3,,192
2014-11-11,17,12,6,11,8,3,100,80,60,1022,1019,1015,16,14,3,24,9,34,0.00,5,,163
2014-11-12,16,12,8,12,9,0,100,75,50,1016,1013,1011,16,5,0,27,8,35,0.00,6,Niebla,118
2014-11-13,10,7,3,2,-2,-4,85,62,39,1019,1016,1014,16,16,11,24,12,35,1.52,5,Lluvia,298
2014-11-14,7,4,1,1,-3,-9,100,67,33,1019,1014,1013,16,14,3,32,18,40,5.84,5,Lluvia-Nieve,311
2014-11-15,4,2,-1,-5,-9,-12,66,49,32,1027,1024,1020,16,16,16,26,15,34,0.00,1,,295
2014-11-16,6,2,-2,-1,-5,-8,70,57,44,1029,1026,1021,16,16,16,32,13,39,T,6,Lluvia,220
2014-11-17,9,6,3,9,5,-1,100,83,65,1020,1007,996,16,7,2,34,9,40,41.66,8,Lluvia,358
2014-11-18,7,2,-3,5,-7,-16,100,66,32,1013,1006,998,16,16,16,40,25,53,0.00,2,,270
2014-11-19,3,-1,-4,-9,-13,-15,53,41,29,1021,1019,1014,16,16,16,37,23,50,0.00,2,,245
2014-11-20,9,4,-1,-6,-8,-10,63,47,31,1017,1012,1007,16,16,16,47,22,60,0.00,3,,249
2014-11-21,2,0,-3,-9,-12,-16,53,42,31,1030,1022,1013,16,16,16,42,24,56,0.00,1,,286
2014-11-22,7,1,-4,-5,-11,-14,60,41,22,1031,1025,1018,16,16,16,45,26,53,0.00,5,,233
2014-11-23,15,11,6,3,0,-6,76,59,41,1021,1020,1018,16,16,16,29,15,35,T,5,,223
2014-11-24,18,12,6,17,12,3,100,88,76,1019,1009,1002,16,11,2,42,23,58,7.11,6,Lluvia,174
2014-11-25,17,13,9,13,4,-3,93,61,28,1020,1012,1006,16,16,14,32,19,42,0.00,6,,234
2014-11-26,10,6,1,3,1,-2,100,71,42,1023,1015,1005,16,7,2,50,24,61,36.58,8,Lluvia-Nieve,1
2014-11-27,3,2,-1,0,-2,-3,92,81,70,1016,1013,1006,16,12,3,34,17,47,0.51,8,Lluvia-Nieve,318
2014-11-28,2,-1,-3,-2,-4,-9,92,72,51,1023,1018,1015,16,9,1,32,17,40,2.79,6,Nieve,314
2014-11-29,1,-2,-5,-4,-9,-11,68,55,41,1028,1026,1024,16,16,16,21,11,34,0.00,2,,248
2014-11-30,14,7,0,6,3,-4,85,66,47,1025,1020,1017,16,16,16,37,20,48,0.00,7,,197
2014-12-1,18,11,4,8,4,-3,74,63,52,1031,1020,1016,16,16,16,35,21,47,0.25,6,Lluvia,268
2014-12-2,6,3,1,4,-3,-8,92,72,51,1040,1036,1029,16,13,4,39,24,47,2.54,7,Lluvia-Nieve,62
2014-12-3,11,7,3,9,6,-4,100,79,57,1029,1018,1011,16,9,1,47,20,61,11.18,8,Lluvia,254
2014-12-4,6,3,-1,-4,-6,-11,69,54,39,1035,1027,1019,16,16,16,40,19,53,0.00,3,,292
2014-12-5,6,1,-3,3,-4,-11,85,66,47,1039,1036,1031,16,15,8,35,17,42,2.79,5,Lluvia,61
2014-12-6,7,6,3,7,4,2,100,93,85,1030,1024,1021,16,7,1,35,13,40,27.69,8,Lluvia,313
2014-12-7,3,-1,-6,2,-7,-19,92,61,29,1039,1031,1024,16,15,8,40,24,52,3.30,6,Lluvia,350
2014-12-8,-2,-4,-8,-2,-9,-16,92,70,47,1042,1038,1033,16,12,3,34,21,45,0.76,8,Nieve,354
2014-12-9,9,4,-2,9,5,-2,100,93,86,1033,1017,999,16,4,1,61,32,84,73.66,8,Lluvia,38
2014-12-10,9,6,3,7,4,3,100,95,89,1002,999,996,16,5,2,37,21,47,7.11,8,Lluvia,357
2014-12-11,4,2,0,3,-1,-3,92,87,82,1009,1003,997,16,12,2,34,21,45,0.51,8,Lluvia-Nieve,230
2014-12-12,4,2,-1,-2,-3,-4,85,75,64,1012,1011,1009,16,16,11,26,17,34,T,7,Nieve,286
2014-12-13,6,3,0,-2,-3,-4,75,65,55,1011,1010,1008,16,16,16,27,19,37,T,5,,298
2014-12-14,7,4,1,-2,-3,-4,82,68,53,1013,1010,1008,16,16,16,24,16,32,0.00,4,,306
2014-12-15,6,3,0,1,-2,-3,89,75,60,1021,1017,1013,16,16,16,24,9,34,0.00,2,,324
2014-12-16,7,4,2,6,2,-1,96,85,73,1022,1019,1013,16,15,8,13,7,16,T,8,Lluvia,79
2014-12-17,9,7,5,8,5,0,100,85,70,1013,1007,1005,16,10,2,32,18,42,10.92,8,Lluvia,311
2014-12-18,7,4,2,1,-1,-3,89,73,57,1011,1008,1006,16,16,16,37,22,48,0.25,7,Lluvia,281
2014-12-19,3,1,-2,-4,-6,-7,69,63,56,1021,1015,1011,16,16,16,27,18,37,0.00,4,,305
2014-12-20,2,0,-3,-1,-4,-7,89,79,69,1026,1025,1022,16,15,11,34,15,42,T,6,Nieve,350
2014-12-21,2,1,-1,-1,-3,-4,85,77,69,1028,1027,1025,16,15,10,26,15,32,T,8,Nieve,2
2014-12-22,7,4,1,4,1,-4,89,79,69,1029,1028,1026,16,15,6,29,12,35,1.27,7,Lluvia,24
2014-12-23,8,7,6,7,6,3,100,91,82,1026,1024,1021,16,8,1,32,20,40,6.35,8,Lluvia,63
2014-12-24,8,7,5,8,7,5,100,98,96,1020,1012,1001,2,1,0,21,10,24,14.22,8,Niebla-Lluvia,12
2014-12-25,15,11,7,14,6,-2,100,75,49,1014,1003,998,16,13,2,45,23,64,3.56,6,Lluvia,250
2014-12-26,10,7,3,-1,-2,-2,70,60,49,1021,1020,1015,16,16,16,29,17,40,0.00,1,,255
2014-12-27,11,7,3,1,-1,-2,70,60,50,1023,1021,1017,16,16,16,27,15,34,0.00,3,,251
2014-12-28,11,8,4,6,2,-3,76,65,53,1015,1011,1008,16,16,16,35,22,50,0.25,8,Lluvia,252
2014-12-29,5,2,-1,-3,-7,-12,64,51,37,1023,1020,1016,16,16,16,24,14,35,0.00,4,,288
2014-12-30,-1,-3,-6,-12,-16,-21,50,38,26,1028,1027,1024,16,16,16,26,16,34,0.00,2,,313
2014-12-31,-1,-4,-7,-13,-15,-17,57,44,31,1027,1024,1020,16,16,16,27,15,35,0.00,1,,269
